companyName,symbol,dividend_Ex_Date,payment_Date,record_Date,dividend_Rate,indicated_Annual_Dividend,announcement_Date
"Fulton Financial Corporation Depositary Shares, Each Representing a 1/40th Interest in a Share of Fixed Rate Non-Cumulative Perpetual Preferred Stock, Series A",FULTP,12/28/2023,1/16/2024,1/01/2024,0.32025,1.281,12/19/2023
"Georgia Power Company Series 2017A 5.00% Junior Subordinated Notes due October 1, 2077",GPJA,12/28/2023,1/02/2024,12/29/2023,0.3125,1.25,1/07/2024
Global X Aging Population ETF,AGNG,12/28/2023,1/08/2024,12/29/2023,0.121335,0.24267,12/27/2023
Global X AgTech & Food Innovation ETF,KROP,12/28/2023,1/08/2024,12/29/2023,0.085142,0.170284,12/27/2023
Global X Alternative Income ETF,ALTY,12/28/2023,1/08/2024,12/29/2023,0.087437,1.049244,12/27/2023
Global X Artificial Intelligence & Technology ETF,AIQ,12/28/2023,1/08/2024,12/29/2023,0.019262,0.038524,12/27/2023
Global X Autonomous & Electric Vehicles ETF,DRIV,12/28/2023,1/08/2024,12/29/2023,0.22401,0.44802,12/27/2023
Global X Blockchain & Bitcoin Strategy ETF,BITS,12/28/2023,1/08/2024,12/29/2023,7.052521,14.105042,12/27/2023
Global X Blockchain ETF,BKCH,12/28/2023,1/08/2024,12/29/2023,0.88732,1.77464,12/27/2023
Global X Cannabis ETF,POTX,12/28/2023,1/08/2024,12/29/2023,0.165623,0.331246,12/27/2023
Global X China Biotech Innovation ETF,CHB,12/28/2023,1/08/2024,12/29/2023,0.001878,0.003756,12/27/2023
Global X Clean Water ETF,AQWA,12/28/2023,1/08/2024,12/29/2023,0.143479,0.286958,12/27/2023
Global X CleanTech ETF,CTEC,12/28/2023,1/08/2024,12/29/2023,0.055135,0.11027,12/27/2023
Global X Conscious Companies ETF,KRMA,12/28/2023,1/08/2024,12/29/2023,0.235085,0.47017,12/27/2023
Global X Cybersecurity ETF,BUG,12/28/2023,1/08/2024,12/29/2023,0.030647,0.061294,12/27/2023
Global X Data Center REITs & Digital Infrastructure ETF,VPN,12/28/2023,1/08/2024,12/29/2023,0.09625,0.1925,12/27/2023
Global X DAX Germany ETF,DAX,12/28/2023,1/08/2024,12/29/2023,0.11254,0.22508,12/27/2023
Global X Disruptive Materials ETF,DMAT,12/28/2023,1/08/2024,12/29/2023,0.124596,0.249192,12/27/2023
Global X FinTech ETF,FINX,12/28/2023,1/08/2024,12/29/2023,0.003077,0.006154,12/27/2023
Global X Green Building ETF,GRNR,12/28/2023,1/08/2024,12/29/2023,0.354619,0.709238,12/27/2023
Global X Health & Wellness ETF,BFIT,12/28/2023,1/08/2024,12/29/2023,0.251975,0.50395,12/27/2023
Global X Internet of Things ETF,SNSR,12/28/2023,1/08/2024,12/29/2023,0.147204,0.294408,12/27/2023
Global X Metaverse ETF,VR,12/28/2023,1/08/2024,12/29/2023,0.060991,0.121982,12/27/2023
Global X Millennial Consumer ETF,MILN,12/28/2023,1/08/2024,12/29/2023,0.113799,0.227598,12/27/2023
Global X MSCI SuperDividend EAFE ETF,EFAS,12/28/2023,1/08/2024,12/29/2023,0.156242,1.874904,12/27/2023
Global X NASDAQ 100 Collar 95-110 ETF,QCLR,12/28/2023,1/08/2024,12/29/2023,0.093877,0.187754,12/27/2023
Global X Nasdaq 100 Covered Call & Growth ETF,QYLG,12/28/2023,1/08/2024,12/29/2023,0.1441,1.7292,12/27/2023
Global X NASDAQ 100 Covered Call ETF,QYLD,12/28/2023,1/08/2024,12/29/2023,0.1659,1.9908,12/27/2023
Global X Nasdaq 100 ESG Covered Call ETF,QYLE,12/28/2023,1/08/2024,12/29/2023,0.31499,3.77988,12/27/2023
Global X NASDAQ 100 Risk Managed Income ETF,QRMI,12/28/2023,1/08/2024,12/29/2023,0.172,2.064,12/27/2023
Global X NASDAQ 100 Tail Risk ETF,QTR,12/28/2023,1/08/2024,12/29/2023,0.106527,0.213054,12/27/2023
Global X PropTech ETF,PTEC,12/28/2023,1/08/2024,12/29/2023,0.6919,1.3838,12/27/2023
Global X Renewable Energy Producers ETF,RNRG,12/28/2023,1/08/2024,12/29/2023,0.082426,0.164852,12/27/2023
Global X Robotics & Artificial Intelligence ETF,BOTZ,12/28/2023,1/08/2024,12/29/2023,0.004084,0.008168,12/27/2023
Global X S&P 500 Catholic Values ETF,CATH,12/28/2023,1/08/2024,12/29/2023,0.406533,0.813066,12/27/2023
Global X S&P Catholic Values Developed ex-U.S. ETF,CEFA,12/28/2023,1/08/2024,12/29/2023,0.323883,0.647766,12/27/2023
Global X Social Media ETF,SOCL,12/28/2023,1/08/2024,12/29/2023,0.054912,0.109824,12/27/2023
Global X SuperDividend REIT ETF,SRET,12/28/2023,1/08/2024,12/29/2023,0.13,1.56,12/27/2023
Global X Thematic Growth ETF,GXTG,12/28/2023,1/08/2024,12/29/2023,0.382371,0.764742,12/27/2023
Global X Video Games & Esports ETF,HERO,12/28/2023,1/08/2024,12/29/2023,0.120779,0.241558,12/27/2023
Global X Wind Energy ETF,WNDY,12/28/2023,1/08/2024,12/29/2023,0.090284,0.180568,12/27/2023
Goldman Sachs Nasdaq-100 Core Premium Income ETF,GPIQ,12/28/2023,1/04/2024,12/29/2023,0.38736,4.64832,12/27/2023
Goldman Sachs S&P 500 Core Premium Income ETF,GPIX,12/28/2023,1/04/2024,12/29/2023,0.31301,3.75612,12/27/2023
Great Ajax Corp. 7.25% Convertible Senior Notes due 2024,AJXA,12/28/2023,1/16/2024,12/29/2023,0.4531,1.8125,1/07/2024
Great Elm Capital Corp. Common Stock,GECC,12/28/2023,1/12/2024,12/29/2023,0.1,1.4,12/12/2023
"Heartland Financial USA, Inc. Depositary Shares, each representing a 1/400th ownership interest in a share of 7.00% Fixed-Rate Reset Non-Cumulative Perpetual Preferred Stock, Series E",HTLFP,12/28/2023,1/16/2024,12/31/2023,0.4375,1.75,1/07/2024
"Herzfeld Caribbean Basin Fund, Inc. (The) Common Stock",CUBA,12/28/2023,1/31/2024,12/29/2023,0.135375,0.5415,12/19/2023
Honeytree U.S. Equity ETF,BEEZ,12/28/2023,1/03/2024,12/29/2023,0.0548727,0.054873,12/27/2023
"Host Hotels & Resorts, Inc. Common Stock",HST,12/28/2023,1/16/2024,12/29/2023,0.45,0.72,1/07/2024
Hovnanian Enterprises Inc Dep Shr Srs A Pfd,HOVNP,12/28/2023,1/15/2024,1/01/2024,0.476563,1.906252,12/13/2023
Humana Inc. Common Stock,HUM,12/28/2023,1/26/2024,12/29/2023,0.885,3.54,10/31/2023
Huntington Bancshares Incorporated Depositary Shares 4.500% Series H Non-Cumulative Perpetual Preferred Stock,HBANP,12/28/2023,1/16/2024,1/01/2024,0.28125,1.125,10/18/2023
"Huntington Bancshares Incorporated Depositary Shares, Each Representing a 1/40th Interest in a Share of 6.875% Series J Non-Cumulative Perpetual Preferred Stock",HBANL,12/28/2023,1/16/2024,1/01/2024,0.42975,1.719,10/18/2023
Illinois Tool Works Inc. Common Stock,ITW,12/28/2023,1/11/2024,12/29/2023,1.4,5.6,10/26/2023
IQ U.S. Small Cap ETF,CSML,12/28/2023,1/05/2024,12/29/2023,0.14158,0.56632,12/27/2023
JPMorgan Nasdaq Equity Premium Income ETF,JEPQ,12/28/2023,1/03/2024,12/29/2023,0.39248,4.70976,12/19/2023
Kennedy-Wilson Holdings Inc. Common Stock,KW,12/28/2023,1/04/2024,12/29/2023,0.24,0.96,11/01/2023
"Lincoln Electric Holdings, Inc. Common Shares",LECO,12/28/2023,1/12/2024,12/31/2023,0.71,2.84,10/17/2023
LXP Industrial Trust Common Stock (Maryland REIT),LXP,12/28/2023,1/16/2024,12/29/2023,0.13,0.5,10/31/2023
"Manhattan Bridge Capital, Inc",LOAN,12/28/2023,1/16/2024,12/29/2023,0.1125,0.45,11/27/2023
"Modiv Industrial, Inc. Class C Common Stock",MDV,12/28/2023,1/25/2024,12/29/2023,0.09583,1.15,10/17/2023
"Mondelez International, Inc. Class A Common Stock",MDLZ,12/28/2023,1/12/2024,12/29/2023,0.425,1.7,12/08/2023
"Monolithic Power Systems, Inc. Common Stock",MPWR,12/28/2023,1/15/2024,12/29/2023,1.0,4.0,12/15/2023
National Research Corporation Common Stock (Delaware),NRC,12/28/2023,1/12/2024,12/29/2023,0.12,0.48,11/17/2023
"New York Mortgage Trust, Inc. 6.875% Series F Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock, $0.01 par value per share",NYMTL,12/28/2023,1/15/2024,1/01/2024,0.4296875,1.71875,12/14/2023
"New York Mortgage Trust, Inc. 7.000% Series G Cumulative Redeemable Preferred Stock, $0.01 par value per share",NYMTZ,12/28/2023,1/15/2024,1/01/2024,0.4375,1.75,12/14/2023
"New York Mortgage Trust, Inc. 7.875% Series E Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock",NYMTM,12/28/2023,1/15/2024,1/01/2024,0.4921875,1.96875,12/14/2023
"New York Mortgage Trust, Inc. 8.00% Series D Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock",NYMTN,12/28/2023,1/15/2024,1/01/2024,0.5,2.0,12/14/2023
"NewtekOne, Inc. Common Stock",NEWT,12/28/2023,1/12/2024,12/29/2023,0.18,0.72,12/11/2023
Nutrien Ltd. Common Shares,NTR,12/28/2023,1/12/2024,12/29/2023,0.53,2.12,11/01/2023
OFG Bancorp Common Stock,OFG,12/28/2023,1/16/2024,12/29/2023,0.22,0.88,10/25/2023
Pacer Cash Cows Fund of Funds ETF,HERD,12/28/2023,1/04/2024,12/29/2023,0.2121896,0.848758,12/27/2023
Park Hotels & Resorts Inc. Common Stock ,PK,12/28/2023,1/16/2024,12/29/2023,0.77,0.6,10/27/2023
"Presidio Property Trust, Inc. 9.375% Series D Cumulative Redeemable Perpetual Preferred Stock, $0.01 par value per share",SQFTP,12/28/2023,1/16/2024,12/31/2023,0.19531,2.34372,10/25/2023
Procure Disaster Recovery Strategy ETF,FIXT,12/28/2023,1/03/2024,12/29/2023,0.03548,0.14192,12/27/2023
Procure Space ETF,UFO,12/28/2023,1/03/2024,12/29/2023,0.0432579,0.173032,12/27/2023
Regal Rexnord Corporation Common Stock,RRX,12/28/2023,1/12/2024,12/29/2023,0.35,1.4,10/27/2023
"Reinsurance Group of America, Incorporated 7.125% Fixed-Rate Reset Subordinated Debentures due 2052",RZC,12/28/2023,1/16/2024,12/29/2023,0.4453,1.7812,1/07/2024
"Rexford Industrial Realty, Inc. Common Stock",REXR,12/28/2023,1/16/2024,12/29/2023,0.38,1.52,10/16/2023
Seritage Growth Properties 7.00% Series A Cumulative Redeemable Preferred Shares of Beneficial Interest,SRG^A,12/28/2023,1/16/2024,12/29/2023,0.4375,1.75,10/30/2023
"Stag Industrial, Inc. Common Stock",STAG,12/28/2023,1/16/2024,12/29/2023,0.1225,1.47,10/11/2023
"Steel Dynamics, Inc.",STLD,12/28/2023,1/16/2024,12/31/2023,0.425,1.7,11/03/2023
Stifel Financial Corporation 5.20% Senior Notes due 2047,SFB,12/28/2023,1/16/2024,12/29/2023,0.325,1.3,1/07/2024
Structured Products Corp 8.205% CorTS 8.205% Corporate Backed Trust Securities (CorTS),KTN,12/28/2023,1/02/2024,12/29/2023,1.0256,2.0512,1/07/2024
TFI International Inc. Common Shares,TFII,12/28/2023,1/15/2024,12/29/2023,0.4,1.6,10/23/2023
"The Ensign Group, Inc. Common Stock",ENSG,12/28/2023,1/31/2024,12/31/2023,0.06,0.24,12/15/2023
TowneBank Common Stock,TOWN,12/28/2023,1/12/2024,12/29/2023,0.25,1.0,11/29/2023
Trinity Capital Inc. Common Stock,TRIN,12/28/2023,1/12/2024,12/29/2023,0.5,2.0,12/14/2023
"Valmont Industries, Inc. Common Stock",VMI,12/28/2023,1/16/2024,12/29/2023,0.6,2.4,10/31/2023
Vanguard Core Bond ETF,VCRB,12/28/2023,1/03/2024,12/29/2023,0.1262,1.5144,12/26/2023
Vanguard Core Plus Bond ETF,VPLS,12/28/2023,1/03/2024,12/29/2023,0.1389,1.6668,12/26/2023
"Via Renewables, Inc. 8.75% Series A Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Stock",VIASP,12/28/2023,1/16/2024,1/01/2024,0.76459,3.05836,10/18/2023
Vox Royalty Corp. Common Stock,VOXR,12/28/2023,1/12/2024,12/29/2023,0.011,0.044,11/08/2023
"WaFd, Inc. Depositary Shares",WAFDP,12/28/2023,1/15/2024,12/31/2023,0.3046875,1.21875,11/14/2023
"Webster Financial Corporation Depositary Shares, each representing a 1/40th interest in a share of 6.50% Series G non-cumulative perpetual preferred stock",WBS^G,12/28/2023,1/15/2024,12/31/2023,0.40625,1.625,10/24/2023
Willis Towers Watson Public Limited Company Ordinary Shares,WTW,12/28/2023,1/16/2024,12/31/2023,0.84,3.36,12/04/2023
"Wintrust Financial Corporation Depositary Shares, Each Representing a 1/1,000th Interest in a Share of 6.875% Fixed-Rate Reset Non-Cumulative Perpetual Preferred Stock, Series E",WTFCP,12/28/2023,1/15/2024,1/01/2024,0.42969,1.71876,10/26/2023
"Wintrust Financial Corporation Fixed-to-Floating Rate Non-Cumulative Perpetual Preferred Stock, Series D",WTFCM,12/28/2023,1/15/2024,1/01/2024,0.41,1.64,10/26/2023
WisdomTree Bianco Total Return Fund,WTBN,12/28/2023,1/03/2024,12/29/2023,0.0065,0.078,12/27/2023
Xerox Holdings Corporation Common Stock,XRX,12/28/2023,1/31/2024,12/29/2023,0.25,1.0,10/19/2023
York Water Company (The) Common Stock,YORW,12/28/2023,1/16/2024,12/29/2023,0.2108,0.8432,11/20/2023
